datetime,humidity,pressure,temperature,wind_speed,wind_direction,latitude,longitude,weather
2017-01-01 00:00:00,36.0,1006.0,37.81400000000003,3.0,10.0,39.739151,-104.984703,clear
2017-01-01 01:00:00,36.0,1006.0,29.174000000000017,2.0,340.0,39.739151,-104.984703,not clear
2017-01-01 02:00:00,68.0,1008.0,28.418000000000085,1.0,189.0,39.739151,-104.984703,clear
2017-01-01 03:00:00,79.0,1008.0,26.924000000000017,1.0,210.0,39.739151,-104.984703,clear
2017-01-01 04:00:00,79.0,1008.0,25.141999999999996,1.0,189.0,39.739151,-104.984703,clear
2017-01-01 05:00:00,85.0,1007.0,21.52400000000001,1.0,180.0,39.739151,-104.984703,clear
2017-01-01 06:00:00,73.0,1006.0,23.23399999999999,2.0,240.0,39.739151,-104.984703,clear
2017-01-01 07:00:00,85.0,1006.0,20.93000000000004,3.0,250.0,39.739151,-104.984703,clear
2017-01-01 08:00:00,73.0,1005.0,22.748000000000022,3.0,260.0,39.739151,-104.984703,clear
2017-01-01 09:00:00,53.0,1004.0,20.732000000000017,3.0,247.0,39.739151,-104.984703,clear
2017-01-01 10:00:00,73.0,1004.0,21.452000000000076,3.0,247.0,39.739151,-104.984703,clear
2017-01-01 11:00:00,73.0,1004.0,21.43399999999999,3.0,259.0,39.739151,-104.984703,clear
2017-01-01 12:00:00,43.0,1003.0,19.382000000000016,3.0,259.0,39.739151,-104.984703,not clear
2017-01-01 13:00:00,92.0,1003.0,19.27400000000001,3.0,259.0,39.739151,-104.984703,clear
2017-01-01 14:00:00,92.0,1003.0,18.248000000000022,2.0,256.0,39.739151,-104.984703,not clear
2017-01-01 15:00:00,46.0,1002.0,20.51600000000001,3.0,240.0,39.739151,-104.984703,not clear
2017-01-01 16:00:00,92.0,1002.0,24.782000000000014,2.0,244.0,39.739151,-104.984703,clear
2017-01-01 17:00:00,74.0,1003.0,32.03600000000007,2.0,251.0,39.739151,-104.984703,clear
2017-01-01 18:00:00,64.0,1003.0,37.76000000000008,1.0,20.0,39.739151,-104.984703,clear
2017-01-01 19:00:00,48.0,1002.0,42.602000000000075,2.0,251.0,39.739151,-104.984703,clear
2017-01-01 20:00:00,38.0,1000.0,45.194000000000074,2.0,20.0,39.739151,-104.984703,clear
2017-01-01 21:00:00,26.0,1000.0,46.70600000000003,3.0,60.0,39.739151,-104.984703,clear
2017-01-01 22:00:00,28.0,1000.0,44.924000000000014,2.0,60.0,39.739151,-104.984703,clear
2017-01-01 23:00:00,33.0,1001.0,43.610000000000085,1.0,30.0,39.739151,-104.984703,clear
2017-01-02 00:00:00,35.0,1001.0,40.73000000000004,1.0,30.0,39.739151,-104.984703,clear
2017-01-02 01:00:00,47.0,1002.0,36.806000000000026,2.0,200.0,39.739151,-104.984703,clear
2017-01-02 02:00:00,67.0,1002.0,34.34000000000002,2.0,210.0,39.739151,-104.984703,clear
2017-01-02 03:00:00,63.0,1002.0,32.54000000000002,0.0,139.0,39.739151,-104.984703,clear
2017-01-02 04:00:00,68.0,1002.0,31.028000000000063,0.0,139.0,39.739151,-104.984703,clear
2017-01-02 05:00:00,73.0,1002.0,29.966000000000008,2.0,350.0,39.739151,-104.984703,clear
2017-01-02 06:00:00,37.0,1001.0,29.912000000000056,2.0,310.0,39.739151,-104.984703,clear
2017-01-02 07:00:00,58.0,1002.0,29.71400000000003,2.0,20.0,39.739151,-104.984703,clear
2017-01-02 08:00:00,68.0,1001.0,28.472000000000037,2.0,360.0,39.739151,-104.984703,clear
2017-01-02 09:00:00,79.0,1002.0,26.924000000000017,2.0,300.0,39.739151,-104.984703,clear
2017-01-02 10:00:00,86.0,1002.0,23.73800000000005,4.0,310.0,39.739151,-104.984703,clear
2017-01-02 11:00:00,79.0,1003.0,23.23399999999999,3.0,320.0,39.739151,-104.984703,not clear
2017-01-02 12:00:00,86.0,1003.0,23.0,3.0,230.0,39.739151,-104.984703,clear
2017-01-02 13:00:00,92.0,1003.0,23.558000000000003,2.0,200.0,39.739151,-104.984703,not clear
2017-01-02 14:00:00,92.0,1004.0,21.866000000000007,4.0,217.0,39.739151,-104.984703,clear
2017-01-02 15:00:00,92.0,1005.0,22.406000000000027,4.0,227.0,39.739151,-104.984703,not clear
2017-01-02 16:00:00,92.0,1005.0,29.06600000000001,4.0,227.0,39.739151,-104.984703,clear
2017-01-02 17:00:00,69.0,1005.0,38.33600000000007,4.0,240.0,39.739151,-104.984703,clear
2017-01-02 18:00:00,28.0,1006.0,45.30200000000008,4.0,240.0,39.739151,-104.984703,not clear
2017-01-02 19:00:00,21.0,1005.0,49.658,4.0,240.0,39.739151,-104.984703,not clear
2017-01-02 20:00:00,59.0,1007.0,43.16000000000008,6.0,60.0,39.739151,-104.984703,clear
2017-01-02 21:00:00,51.0,1007.0,38.12000000000006,3.0,70.0,39.739151,-104.984703,not clear
2017-01-02 22:00:00,44.0,1009.0,37.32800000000007,3.0,80.0,39.739151,-104.984703,clear
2017-01-02 23:00:00,55.0,1011.0,34.64600000000005,5.0,130.0,39.739151,-104.984703,clear
2017-01-03 00:00:00,22.0,1012.0,31.04600000000005,4.0,110.0,39.739151,-104.984703,clear
2017-01-03 01:00:00,74.0,1013.0,28.34600000000005,3.0,90.0,39.739151,-104.984703,not clear
2017-01-03 02:00:00,85.0,1014.0,26.81600000000001,3.0,80.0,39.739151,-104.984703,not clear
2017-01-03 03:00:00,85.0,1014.0,26.33000000000004,6.0,90.0,39.739151,-104.984703,not clear
2017-01-03 04:00:00,85.0,1015.0,23.77400000000001,4.0,70.0,39.739151,-104.984703,not clear
2017-01-03 05:00:00,79.0,1016.0,20.966000000000008,3.0,60.0,39.739151,-104.984703,not clear
2017-01-03 06:00:00,92.0,1015.0,18.878000000000064,3.0,50.0,39.739151,-104.984703,not clear
2017-01-03 07:00:00,85.0,1016.0,17.85200000000008,2.0,40.0,39.739151,-104.984703,not clear
2017-01-03 08:00:00,78.0,1018.0,17.33000000000004,3.0,30.0,39.739151,-104.984703,not clear
2017-01-03 09:00:00,85.0,1015.0,16.033999999999992,3.0,90.0,39.739151,-104.984703,not clear
2017-01-03 10:00:00,85.0,1017.0,14.468000000000083,2.0,20.0,39.739151,-104.984703,not clear
2017-01-03 11:00:00,85.0,1017.0,13.766000000000007,1.0,60.0,39.739151,-104.984703,not clear
2017-01-03 12:00:00,92.0,1017.0,13.766000000000007,3.0,140.0,39.739151,-104.984703,not clear
2017-01-03 13:00:00,78.0,1019.0,14.720000000000065,2.0,200.0,39.739151,-104.984703,not clear
2017-01-03 14:00:00,92.0,1019.0,14.0,1.0,200.0,39.739151,-104.984703,not clear
2017-01-03 15:00:00,85.0,1018.0,17.312000000000058,0.0,68.0,39.739151,-104.984703,not clear
2017-01-03 16:00:00,85.0,1021.0,18.46400000000003,2.0,170.0,39.739151,-104.984703,not clear
2017-01-03 17:00:00,73.0,1020.0,19.97600000000009,2.0,180.0,39.739151,-104.984703,not clear
2017-01-03 18:00:00,67.0,1019.0,22.388000000000044,0.0,113.0,39.739151,-104.984703,not clear
2017-01-03 19:00:00,73.0,1020.0,24.8,0.0,113.0,39.739151,-104.984703,not clear
2017-01-03 20:00:00,68.0,1019.0,27.391999999999996,2.0,190.0,39.739151,-104.984703,not clear
2017-01-03 21:00:00,63.0,1018.0,29.26400000000003,2.0,190.0,39.739151,-104.984703,not clear
2017-01-03 22:00:00,58.0,1018.0,28.922000000000036,2.0,140.0,39.739151,-104.984703,not clear
2017-01-03 23:00:00,73.0,1018.0,27.716000000000008,4.0,10.0,39.739151,-104.984703,not clear
2017-01-04 00:00:00,85.0,1018.0,25.43000000000004,2.0,10.0,39.739151,-104.984703,not clear
2017-01-04 01:00:00,92.0,1018.0,20.48000000000004,2.0,360.0,39.739151,-104.984703,not clear
2017-01-04 02:00:00,85.0,1018.0,18.662000000000056,3.0,360.0,39.739151,-104.984703,not clear
2017-01-04 03:00:00,92.0,1019.0,17.348000000000024,3.0,340.0,39.739151,-104.984703,not clear
2017-01-04 04:00:00,92.0,1018.0,15.782000000000018,1.0,360.0,39.739151,-104.984703,not clear
2017-01-04 05:00:00,92.0,1017.0,13.73000000000004,2.0,10.0,39.739151,-104.984703,not clear
2017-01-04 06:00:00,92.0,1016.0,12.90200000000008,3.0,350.0,39.739151,-104.984703,not clear
2017-01-04 07:00:00,92.0,1016.0,13.460000000000084,4.0,350.0,39.739151,-104.984703,not clear
2017-01-04 08:00:00,92.0,1015.0,13.712000000000057,2.0,360.0,39.739151,-104.984703,not clear
2017-01-04 09:00:00,92.0,1015.0,13.226000000000091,1.0,10.0,39.739151,-104.984703,not clear
2017-01-04 10:00:00,85.0,1015.0,13.766000000000007,1.0,308.0,39.739151,-104.984703,not clear
2017-01-04 11:00:00,85.0,1014.0,13.244000000000074,2.0,350.0,39.739151,-104.984703,not clear
2017-01-04 12:00:00,92.0,1013.0,11.930000000000042,1.0,10.0,39.739151,-104.984703,not clear
2017-01-04 13:00:00,92.0,1013.0,11.930000000000042,1.0,40.0,39.739151,-104.984703,not clear
2017-01-04 14:00:00,85.0,1013.0,11.678000000000065,0.0,297.0,39.739151,-104.984703,not clear
2017-01-04 15:00:00,92.0,1012.0,11.930000000000042,2.0,40.0,39.739151,-104.984703,not clear
2017-01-04 16:00:00,92.0,1012.0,11.660000000000082,3.0,20.0,39.739151,-104.984703,not clear
2017-01-04 17:00:00,92.0,1012.0,12.164000000000032,2.0,20.0,39.739151,-104.984703,not clear
2017-01-04 18:00:00,85.0,1012.0,12.43399999999999,4.0,10.0,39.739151,-104.984703,not clear
2017-01-04 19:00:00,85.0,1010.0,13.082000000000017,2.0,10.0,39.739151,-104.984703,not clear
2017-01-04 20:00:00,78.0,1009.0,12.182000000000016,3.0,30.0,39.739151,-104.984703,not clear
2017-01-04 21:00:00,78.0,1005.0,12.632000000000016,3.0,360.0,39.739151,-104.984703,not clear
2017-01-04 22:00:00,78.0,1009.0,12.182000000000016,4.0,10.0,39.739151,-104.984703,not clear
2017-01-04 23:00:00,78.0,1011.0,11.156000000000027,5.0,360.0,39.739151,-104.984703,not clear
2017-01-05 00:00:00,84.0,1012.0,8.294000000000075,4.0,20.0,39.739151,-104.984703,not clear
2017-01-05 01:00:00,77.0,1012.0,7.699999999999999,7.0,340.0,39.739151,-104.984703,not clear
2017-01-05 02:00:00,92.0,1014.0,7.916000000000008,2.0,360.0,39.739151,-104.984703,not clear
2017-01-05 03:00:00,77.0,1013.0,7.591999999999995,5.0,330.0,39.739151,-104.984703,not clear
2017-01-05 04:00:00,84.0,1013.0,7.052000000000078,3.0,20.0,39.739151,-104.984703,not clear
2017-01-05 05:00:00,84.0,1013.0,5.774000000000012,3.0,30.0,39.739151,-104.984703,not clear
2017-01-05 06:00:00,84.0,1012.0,5.27000000000006,3.0,40.0,39.739151,-104.984703,not clear
2017-01-05 07:00:00,84.0,1012.0,5.233999999999991,1.0,30.0,39.739151,-104.984703,not clear
2017-01-05 08:00:00,84.0,1012.0,5.252000000000077,3.0,360.0,39.739151,-104.984703,not clear
2017-01-05 09:00:00,84.0,1011.0,4.4780000000000655,2.0,30.0,39.739151,-104.984703,not clear
2017-01-05 10:00:00,84.0,1012.0,4.982000000000017,2.0,30.0,39.739151,-104.984703,not clear
2017-01-05 11:00:00,84.0,1013.0,4.31600000000001,1.0,20.0,39.739151,-104.984703,not clear
2017-01-05 12:00:00,91.0,1013.0,3.8660000000000063,2.0,360.0,39.739151,-104.984703,not clear
2017-01-05 13:00:00,84.0,1015.0,3.632000000000016,2.0,360.0,39.739151,-104.984703,not clear
2017-01-05 14:00:00,84.0,1013.0,3.1820000000000164,3.0,360.0,39.739151,-104.984703,not clear
2017-01-05 15:00:00,77.0,1013.0,3.1999999999999993,2.0,30.0,39.739151,-104.984703,not clear
2017-01-05 16:00:00,84.0,1017.0,2.966000000000008,0.0,66.0,39.739151,-104.984703,not clear
2017-01-05 17:00:00,84.0,1017.0,3.632000000000016,0.0,138.0,39.739151,-104.984703,not clear
2017-01-05 18:00:00,77.0,1017.0,3.8660000000000063,2.0,130.0,39.739151,-104.984703,not clear
2017-01-05 19:00:00,71.0,1016.0,5.738000000000046,3.0,110.0,39.739151,-104.984703,not clear
2017-01-05 20:00:00,71.0,1015.0,6.494000000000074,4.0,110.0,39.739151,-104.984703,not clear
2017-01-05 21:00:00,71.0,1015.0,6.260000000000083,2.0,90.0,39.739151,-104.984703,not clear
2017-01-05 22:00:00,71.0,1015.0,7.016000000000009,1.0,126.0,39.739151,-104.984703,not clear
2017-01-05 23:00:00,65.0,1015.0,6.278000000000066,0.0,60.0,39.739151,-104.984703,not clear
2017-01-06 00:00:00,77.0,1015.0,5.233999999999991,0.0,60.0,39.739151,-104.984703,not clear
2017-01-06 01:00:00,77.0,1015.0,5.486000000000068,0.0,60.0,39.739151,-104.984703,not clear
2017-01-06 02:00:00,84.0,1015.0,3.938000000000045,0.0,221.0,39.739151,-104.984703,not clear
2017-01-06 03:00:00,77.0,1015.0,3.956000000000028,0.0,221.0,39.739151,-104.984703,clear
2017-01-06 04:00:00,84.0,1014.0,3.704000000000054,0.0,221.0,39.739151,-104.984703,not clear
2017-01-06 05:00:00,91.0,1014.0,2.2100000000000826,1.0,210.0,39.739151,-104.984703,clear
2017-01-06 06:00:00,92.0,1013.0,2.4440000000000737,1.0,210.0,39.739151,-104.984703,clear
2017-01-06 07:00:00,84.0,1013.0,-0.5979999999999706,1.0,210.0,39.739151,-104.984703,not clear
2017-01-06 08:00:00,84.0,1013.0,-1.7139999999999844,1.0,270.0,39.739151,-104.984703,not clear
2017-01-06 09:00:00,84.0,1013.0,-1.929999999999936,3.0,360.0,39.739151,-104.984703,not clear
2017-01-06 10:00:00,77.0,1014.0,-3.693999999999974,1.0,226.0,39.739151,-104.984703,not clear
2017-01-06 11:00:00,77.0,1014.0,-4.125999999999934,1.0,261.0,39.739151,-104.984703,not clear
2017-01-06 12:00:00,70.0,1014.0,-6.177999999999962,1.0,261.0,39.739151,-104.984703,not clear
2017-01-06 13:00:00,68.0,1016.0,-6.987999999999943,1.0,261.0,39.739151,-104.984703,not clear
2017-01-06 14:00:00,75.0,1016.0,-8.823999999999963,1.0,240.0,39.739151,-104.984703,not clear
2017-01-06 15:00:00,75.0,1016.0,-7.275999999999939,1.0,210.0,39.739151,-104.984703,not clear
2017-01-06 16:00:00,83.0,1017.0,-6.231999999999964,1.0,205.0,39.739151,-104.984703,clear
2017-01-06 17:00:00,84.0,1017.0,3.2180000000000852,2.0,220.0,39.739151,-104.984703,clear
2017-01-06 18:00:00,66.0,1017.0,9.518000000000086,2.0,220.0,39.739151,-104.984703,clear
2017-01-06 19:00:00,56.0,1017.0,13.982000000000015,2.0,350.0,39.739151,-104.984703,clear
2017-01-06 20:00:00,85.0,1017.0,17.888000000000044,1.0,153.0,39.739151,-104.984703,clear
2017-01-06 21:00:00,57.0,1017.0,21.668000000000085,2.0,190.0,39.739151,-104.984703,clear
2017-01-06 22:00:00,41.0,1017.0,23.73800000000005,2.0,140.0,39.739151,-104.984703,clear
2017-01-06 23:00:00,38.0,1018.0,21.758000000000003,1.0,125.0,39.739151,-104.984703,clear
2017-01-07 00:00:00,71.0,1019.0,17.78000000000004,2.0,330.0,39.739151,-104.984703,clear
2017-01-07 01:00:00,84.0,1020.0,6.440000000000019,1.0,125.0,39.739151,-104.984703,not clear
2017-01-07 02:00:00,77.0,1021.0,5.954000000000054,2.0,220.0,39.739151,-104.984703,not clear
2017-01-07 03:00:00,84.0,1021.0,4.85600000000003,2.0,200.0,39.739151,-104.984703,not clear
2017-01-07 04:00:00,83.0,1022.0,2.8220000000000383,1.0,183.0,39.739151,-104.984703,not clear
2017-01-07 05:00:00,83.0,1022.0,2.0660000000000096,1.0,200.0,39.739151,-104.984703,not clear
2017-01-07 06:00:00,66.0,1022.0,3.686000000000071,1.0,197.0,39.739151,-104.984703,clear
2017-01-07 07:00:00,72.0,1022.0,2.3000000000000007,1.0,200.0,39.739151,-104.984703,not clear
2017-01-07 08:00:00,48.0,1022.0,4.370000000000061,1.0,201.0,39.739151,-104.984703,clear
2017-01-07 09:00:00,52.0,1022.0,3.1820000000000164,1.0,210.0,39.739151,-104.984703,clear
2017-01-07 10:00:00,72.0,1023.0,4.406000000000027,1.0,200.0,39.739151,-104.984703,clear
2017-01-07 11:00:00,48.0,1023.0,5.018000000000086,1.0,218.0,39.739151,-104.984703,clear
2017-01-07 12:00:00,61.0,1023.0,4.6040000000000525,1.0,340.0,39.739151,-104.984703,clear
2017-01-07 13:00:00,76.0,1024.0,4.874000000000013,1.0,218.0,39.739151,-104.984703,clear
2017-01-07 14:00:00,83.0,1025.0,4.910000000000082,1.0,210.0,39.739151,-104.984703,clear
2017-01-07 15:00:00,83.0,1025.0,5.108000000000004,1.0,180.0,39.739151,-104.984703,clear
2017-01-07 16:00:00,84.0,1026.0,9.841999999999995,1.0,240.0,39.739151,-104.984703,clear
2017-01-07 17:00:00,57.0,1026.0,14.30600000000003,1.0,210.0,39.739151,-104.984703,clear
2017-01-07 18:00:00,85.0,1027.0,18.968000000000085,1.0,210.0,39.739151,-104.984703,clear
2017-01-07 19:00:00,67.0,1027.0,21.2,3.0,10.0,39.739151,-104.984703,clear
2017-01-07 20:00:00,57.0,1026.0,22.028000000000063,0.0,60.0,39.739151,-104.984703,clear
2017-01-07 21:00:00,53.0,1025.0,25.591999999999995,0.0,60.0,39.739151,-104.984703,clear
2017-01-07 22:00:00,49.0,1025.0,26.114000000000033,0.0,60.0,39.739151,-104.984703,clear
2017-01-07 23:00:00,49.0,1024.0,23.84600000000005,0.0,80.0,39.739151,-104.984703,clear
2017-01-08 00:00:00,61.0,1024.0,20.60600000000003,1.0,20.0,39.739151,-104.984703,clear
2017-01-08 01:00:00,78.0,1024.0,16.64600000000005,0.0,80.0,39.739151,-104.984703,clear
2017-01-08 02:00:00,84.0,1024.0,13.568000000000088,0.0,172.0,39.739151,-104.984703,clear
2017-01-08 03:00:00,84.0,1023.0,12.038000000000046,1.0,190.0,39.739151,-104.984703,not clear
2017-01-08 04:00:00,84.0,1022.0,12.02000000000006,1.0,190.0,39.739151,-104.984703,not clear
2017-01-08 05:00:00,92.0,1021.0,11.516000000000007,1.0,233.0,39.739151,-104.984703,not clear
2017-01-08 06:00:00,61.0,1019.0,14.0,1.0,290.0,39.739151,-104.984703,not clear
2017-01-08 07:00:00,67.0,1018.0,15.548000000000023,4.0,150.0,39.739151,-104.984703,not clear
2017-01-08 08:00:00,62.0,1018.0,15.368000000000087,1.0,360.0,39.739151,-104.984703,not clear
2017-01-08 09:00:00,57.0,1018.0,16.01600000000001,1.0,249.0,39.739151,-104.984703,not clear
2017-01-08 10:00:00,53.0,1018.0,17.582000000000015,1.0,249.0,39.739151,-104.984703,not clear
2017-01-08 11:00:00,58.0,1018.0,23.27000000000006,2.0,270.0,39.739151,-104.984703,not clear
2017-01-08 12:00:00,54.0,1018.0,25.502000000000077,2.0,270.0,39.739151,-104.984703,not clear
2017-01-08 13:00:00,79.0,1018.0,27.824000000000012,2.0,270.0,39.739151,-104.984703,not clear
2017-01-08 14:00:00,45.0,1018.0,33.998000000000026,9.0,280.0,39.739151,-104.984703,not clear
2017-01-08 15:00:00,45.0,1018.0,37.688000000000045,8.0,280.0,39.739151,-104.984703,clear
2017-01-08 16:00:00,48.0,1019.0,37.79600000000005,2.0,320.0,39.739151,-104.984703,clear
2017-01-08 17:00:00,48.0,1020.0,35.90600000000003,3.0,289.0,39.739151,-104.984703,not clear
2017-01-08 18:00:00,45.0,1020.0,41.39600000000005,3.0,289.0,39.739151,-104.984703,clear
2017-01-08 19:00:00,30.0,1019.0,45.248000000000026,3.0,289.0,39.739151,-104.984703,clear
2017-01-08 20:00:00,37.0,1018.0,47.372000000000035,4.0,140.0,39.739151,-104.984703,clear
2017-01-08 21:00:00,34.0,1017.0,49.02800000000006,2.0,190.0,39.739151,-104.984703,clear
2017-01-08 22:00:00,32.0,1018.0,48.68600000000007,3.0,220.0,39.739151,-104.984703,clear
2017-01-08 23:00:00,56.0,1018.0,48.21800000000009,4.0,130.0,39.739151,-104.984703,not clear
2017-01-09 00:00:00,42.0,1018.0,46.70600000000003,2.0,60.0,39.739151,-104.984703,not clear
2017-01-09 01:00:00,45.0,1018.0,44.61800000000009,3.0,130.0,39.739151,-104.984703,not clear
2017-01-09 02:00:00,60.0,1018.0,43.37600000000009,2.0,320.0,39.739151,-104.984703,not clear
2017-01-09 03:00:00,80.0,1018.0,40.02800000000006,1.0,40.0,39.739151,-104.984703,not clear
2017-01-09 04:00:00,65.0,1017.0,38.78600000000007,3.0,190.0,39.739151,-104.984703,clear
2017-01-09 05:00:00,61.0,1017.0,38.3,2.0,266.0,39.739151,-104.984703,clear
2017-01-09 06:00:00,69.0,1015.0,35.42000000000006,3.0,360.0,39.739151,-104.984703,not clear
2017-01-09 07:00:00,64.0,1014.0,35.67200000000004,3.0,340.0,39.739151,-104.984703,not clear
2017-01-09 08:00:00,74.0,1013.0,35.88800000000005,3.0,10.0,39.739151,-104.984703,not clear
2017-01-09 09:00:00,80.0,1012.0,34.80800000000001,3.0,80.0,39.739151,-104.984703,not clear
2017-01-09 10:00:00,52.0,1012.0,38.33600000000007,4.0,60.0,39.739151,-104.984703,not clear
2017-01-09 11:00:00,30.0,1011.0,51.458000000000006,8.0,230.0,39.739151,-104.984703,clear
2017-01-09 12:00:00,34.0,1008.0,53.54600000000005,17.0,260.0,39.739151,-104.984703,clear
2017-01-09 13:00:00,40.0,1007.0,52.538000000000046,9.0,270.0,39.739151,-104.984703,clear
2017-01-09 14:00:00,40.0,1006.0,53.27600000000009,17.0,260.0,39.739151,-104.984703,clear
2017-01-09 15:00:00,37.0,1007.0,52.754000000000055,9.0,240.0,39.739151,-104.984703,clear
2017-01-09 16:00:00,47.0,1006.0,53.00600000000003,11.0,250.0,39.739151,-104.984703,clear
2017-01-09 17:00:00,39.0,1008.0,54.14000000000002,3.0,150.0,39.739151,-104.984703,clear
2017-01-09 18:00:00,35.0,1006.0,55.65200000000008,2.0,240.0,39.739151,-104.984703,clear
2017-01-09 19:00:00,31.0,1005.0,57.63200000000002,2.0,150.0,39.739151,-104.984703,clear
2017-01-09 20:00:00,36.0,1003.0,58.98200000000001,5.0,260.0,39.739151,-104.984703,clear
2017-01-09 21:00:00,29.0,1003.0,60.22400000000001,9.0,251.0,39.739151,-104.984703,clear
2017-01-09 22:00:00,26.0,1002.0,60.20600000000003,13.0,250.0,39.739151,-104.984703,clear
2017-01-09 23:00:00,28.0,1002.0,58.28000000000005,2.0,270.0,39.739151,-104.984703,clear
2017-01-10 00:00:00,43.0,1002.0,54.41000000000008,3.0,280.0,39.739151,-104.984703,clear
2017-01-10 01:00:00,43.0,1002.0,51.76400000000003,5.0,250.0,39.739151,-104.984703,clear
2017-01-10 02:00:00,37.0,1001.0,50.45,7.0,260.0,39.739151,-104.984703,clear
2017-01-10 03:00:00,32.0,1000.0,49.11800000000009,2.0,240.0,39.739151,-104.984703,clear
2017-01-10 04:00:00,39.0,1000.0,47.58800000000005,4.0,140.0,39.739151,-104.984703,clear
2017-01-10 05:00:00,39.0,1000.0,45.55400000000005,6.0,360.0,39.739151,-104.984703,not clear
2017-01-10 06:00:00,52.0,1001.0,43.57400000000001,2.0,10.0,39.739151,-104.984703,not clear
2017-01-10 07:00:00,52.0,1003.0,41.46800000000009,8.0,280.0,39.739151,-104.984703,not clear
2017-01-10 08:00:00,44.0,1004.0,41.522000000000034,2.0,340.0,39.739151,-104.984703,not clear
2017-01-10 09:00:00,51.0,1005.0,39.97400000000001,7.0,320.0,39.739151,-104.984703,clear
2017-01-10 10:00:00,47.0,1006.0,38.19199999999999,10.0,280.0,39.739151,-104.984703,clear
2017-01-10 11:00:00,44.0,1007.0,36.64400000000008,8.0,270.0,39.739151,-104.984703,clear
2017-01-10 12:00:00,51.0,1007.0,35.33000000000004,6.0,280.0,39.739151,-104.984703,clear
2017-01-10 13:00:00,50.0,1008.0,35.06000000000008,1.0,200.0,39.739151,-104.984703,clear
2017-01-10 14:00:00,38.0,1008.0,34.7,4.0,242.0,39.739151,-104.984703,not clear
2017-01-10 15:00:00,58.0,1009.0,36.35600000000003,4.0,220.0,39.739151,-104.984703,not clear
2017-01-10 16:00:00,28.0,1008.0,37.72400000000001,6.0,260.0,39.739151,-104.984703,clear
2017-01-10 17:00:00,24.0,1008.0,42.20600000000003,5.0,250.0,39.739151,-104.984703,clear
2017-01-10 18:00:00,24.0,1008.0,45.320000000000064,3.0,230.0,39.739151,-104.984703,clear
2017-01-10 19:00:00,21.0,1006.0,48.45200000000008,6.0,230.0,39.739151,-104.984703,clear
2017-01-10 20:00:00,22.0,1006.0,51.22400000000001,9.0,250.0,39.739151,-104.984703,not clear
2017-01-10 21:00:00,21.0,1005.0,51.008,13.0,250.0,39.739151,-104.984703,clear
2017-01-10 22:00:00,20.0,1004.0,51.56600000000001,12.0,250.0,39.739151,-104.984703,clear
2017-01-10 23:00:00,23.0,1005.0,50.81000000000008,13.0,260.0,39.739151,-104.984703,clear
2017-01-11 00:00:00,21.0,1005.0,49.51400000000003,8.0,250.0,39.739151,-104.984703,clear
2017-01-11 01:00:00,21.0,1005.0,46.88600000000007,4.0,250.0,39.739151,-104.984703,clear
2017-01-11 02:00:00,24.0,1005.0,45.57200000000004,6.0,260.0,39.739151,-104.984703,clear
2017-01-11 03:00:00,26.0,1004.0,44.27600000000009,4.0,240.0,39.739151,-104.984703,clear
2017-01-11 04:00:00,36.0,1003.0,45.158,6.0,280.0,39.739151,-104.984703,clear
2017-01-11 05:00:00,25.0,1002.0,46.94000000000002,5.0,230.0,39.739151,-104.984703,clear
2017-01-11 06:00:00,38.0,1002.0,44.81600000000001,4.0,140.0,39.739151,-104.984703,clear
2017-01-11 07:00:00,29.0,1001.0,45.320000000000064,3.0,80.0,39.739151,-104.984703,clear
2017-01-11 08:00:00,31.0,1001.0,46.13000000000004,1.0,130.0,39.739151,-104.984703,clear
2017-01-11 09:00:00,33.0,1001.0,45.33800000000005,4.0,190.0,39.739151,-104.984703,clear
2017-01-11 10:00:00,39.0,1000.0,45.35600000000003,4.0,140.0,39.739151,-104.984703,clear
2017-01-11 11:00:00,36.0,1000.0,44.56400000000003,10.0,250.0,39.739151,-104.984703,clear
2017-01-11 12:00:00,39.0,1000.0,43.30400000000005,6.0,240.0,39.739151,-104.984703,clear
2017-01-11 13:00:00,52.0,999.0,42.76400000000003,1.0,180.0,39.739151,-104.984703,clear
2017-01-11 14:00:00,45.0,999.0,43.05200000000008,2.0,250.0,39.739151,-104.984703,clear
2017-01-11 15:00:00,52.0,999.0,42.76400000000003,3.0,60.0,39.739151,-104.984703,clear
2017-01-11 16:00:00,48.0,999.0,43.98800000000004,2.0,140.0,39.739151,-104.984703,clear
2017-01-11 17:00:00,39.0,1000.0,47.642,2.0,60.0,39.739151,-104.984703,clear
2017-01-11 18:00:00,37.0,1000.0,49.98200000000001,5.0,241.0,39.739151,-104.984703,clear
2017-01-11 19:00:00,32.0,998.0,52.7,2.0,330.0,39.739151,-104.984703,clear
2017-01-11 20:00:00,49.0,999.0,52.070000000000064,6.0,80.0,39.739151,-104.984703,not clear
2017-01-11 21:00:00,64.0,1000.0,42.908,5.0,80.0,39.739151,-104.984703,clear
2017-01-11 22:00:00,24.0,1001.0,35.07800000000007,4.0,40.0,39.739151,-104.984703,not clear
2017-01-11 23:00:00,68.0,1002.0,28.97600000000009,3.0,30.0,39.739151,-104.984703,not clear
2017-01-12 00:00:00,68.0,1003.0,28.49000000000002,3.0,30.0,39.739151,-104.984703,not clear
2017-01-12 01:00:00,79.0,1005.0,27.104000000000052,2.0,50.0,39.739151,-104.984703,not clear
